timestamp,option_symbol,underlying,expiration,dte,strike,call_put,trade_price,bid,ask,trade_size,premium,volume,open_interest,underlying_price,iv,delta,exchange,trade_condition,sweep,block,multi_leg,aggressor_side,opening_closing_inference,moneyness,source
2026-08-18T12:18:14.268000-04:00,,MU,2026-08-28,10.195659722222222,1010.0,put,84.79,80.7,87.85,40,339196.0,88,125,941.36,66.32804870605469,-0.7147581269153682,MULTIPLE,MULTI_AUTO_COB,true,false,true,ask,unknown,IN_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T12:18:33.451000-04:00,,MU,2027-09-17,395.1954398148148,1200.0,call,210.0,210.0,212.85,15,315000.0,55,372,941.16,70.81031799316406,0.5448061557096623,PACF,AUTO,false,true,false,bid,unknown,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T12:18:55.713000-04:00,,MU,2026-08-19,1.1951851851851851,900.0,put,2.94,2.9,2.95,101,29790.0,11464,1328,940.93,74.14817810058594,-0.14143074891156648,MULTIPLE,AUTO,true,false,false,ask,unknown,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T12:18:56.298000-04:00,,MU,2026-08-19,1.195173611111111,920.0,put,6.85,6.7,6.85,201,137685.0,7691,666,940.93,71.09642028808594,-0.2817479131273941,MULTIPLE,AUTO,true,false,false,ask,unknown,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T12:18:59.918000-04:00,,MU,2026-08-28,10.19513888888889,1100.0,call,5.1,5.0,5.15,100,51096.0,2282,2597,941.12,69.76127624511719,0.10228468942804964,MULTIPLE,AUCT,true,false,false,ask,unknown,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T12:19:15.337000-04:00,,MU,2026-08-19,1.1949537037037037,940.0,put,14.8,14.8,15.0,410,607003.0,8645,449,940.41,70.23811340332031,-0.4860312484972792,MULTIPLE,AUCT,true,false,false,bid,unknown,AT_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T12:19:30.086000-04:00,,MU,2026-08-24,6.194780092592592,890.0,put,10.4,9.95,10.4,200,208000.0,255,128,940.36,61.17820739746094,-0.22916119986723266,MULTIPLE,AUTO,true,false,false,ask,opening,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T12:20:31.454000-04:00,,MU,2026-08-19,1.194074074074074,940.0,put,14.63,14.6,14.9,120,175564.0,8895,449,940.49,69.66590881347656,-0.48519909355183677,MULTIPLE,AUTO,true,false,false,bid,unknown,AT_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T12:20:54.017000-04:00,,MU,2026-08-19,1.1938078703703703,920.0,put,6.46,6.45,6.8,200,129300.0,7957,666,941.55,69.95201110839844,-0.2731752359444902,MULTIPLE,AUTO,true,false,false,bid,unknown,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T12:21:50.498000-04:00,,MU,2026-08-19,1.1931597222222223,950.0,call,11.75,11.65,11.75,465,546375.0,10189,233,942.66,69.85664367675781,0.43250804401305654,NQEX,AUTO,false,false,false,ask,opening,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T12:22:01.986000-04:00,,MU,2026-08-19,1.1930324074074075,950.0,call,11.8,11.8,11.8,402,474360.0,10593,233,942.53,70.33348083496094,0.43160238419907593,MULTIPLE,AUTO,true,false,false,mid,opening,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
