timestamp,expiration,strike,call_put,gex,vanna_or_vex,charm,delta_exposure,gamma_gradient,vanna_gradient,charm_gradient,delta_change,net_gex,call_gex,put_gex,net_vanna,net_charm,net_delta_exposure,zero_gamma,gamma_flip,underlying_price,contract_multiplier,perspective,gex_unit,source
2026-08-18T12:20:00-04:00,2026-08-21,332.5,call,37755.0,9064.0,,779337.0,,,,,-3631456.0,9318708.0,-12950164.0,4253389.0,,-62058494.0,,,308.8,100.0,unknown,PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-18T12:20:00-04:00,2026-08-21,332.5,put,-38342.0,9319.0,,-2787640.0,,,,,-3631456.0,9318708.0,-12950164.0,4253389.0,,-62058494.0,,,308.8,100.0,unknown,PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-18T12:20:00-04:00,2026-08-21,335.0,call,60755.0,16277.0,,1205381.0,,,,,-3631456.0,9318708.0,-12950164.0,4253389.0,,-62058494.0,,,308.8,100.0,unknown,PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-18T12:20:00-04:00,2026-08-21,335.0,put,-92984.0,23517.0,,-7273965.0,,,,,-3631456.0,9318708.0,-12950164.0,4253389.0,,-62058494.0,,,308.8,100.0,unknown,PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-18T12:20:00-04:00,2026-08-21,337.5,call,20171.0,5692.0,,388324.0,,,,,-3631456.0,9318708.0,-12950164.0,4253389.0,,-62058494.0,,,308.8,100.0,unknown,PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-18T12:20:00-04:00,2026-08-21,337.5,put,-54247.0,13358.0,,-4152929.0,,,,,-3631456.0,9318708.0,-12950164.0,4253389.0,,-62058494.0,,,308.8,100.0,unknown,PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-18T12:20:00-04:00,2026-08-21,340.0,call,153909.0,50170.0,,2731116.0,,,,,-3631456.0,9318708.0,-12950164.0,4253389.0,,-62058494.0,,,308.8,100.0,unknown,PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-18T12:20:00-04:00,2026-08-21,340.0,put,-252219.0,78016.0,,-22960241.0,,,,,-3631456.0,9318708.0,-12950164.0,4253389.0,,-62058494.0,,,308.8,100.0,unknown,PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-18T12:20:00-04:00,2026-08-21,342.5,call,51202.0,14090.0,,1108354.0,,,,,-3631456.0,9318708.0,-12950164.0,4253389.0,,-62058494.0,,,308.8,100.0,unknown,PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-18T12:20:00-04:00,2026-08-21,342.5,put,-25151.0,5323.0,,-1592909.0,,,,,-3631456.0,9318708.0,-12950164.0,4253389.0,,-62058494.0,,,308.8,100.0,unknown,PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
